Freq (hertz)	Ra (norm)	Xa (norm)	Za (norm)	SPL (dB)	Ze (ohms)	Xd (mm) 	WPhase (deg)	UPhase (deg)	CPhase (deg)	Delay (msec)	Efficiency (%)	Ein (volts)	Pin (watts)	Iin (amps)	ZePhase (deg)
1350.314038	1.078227	0.557664	1.213904	102.100043	0.013463	0.302944	74.225853	74.225853	74.225853	0.173159	3.150139	2.830000	456.207758	210.199091	39.922628
1369.764677	1.089040	0.544825	1.217720	102.363441	0.013552	0.300906	73.021004	73.021004	73.021004	0.170969	3.269455	2.830000	450.813478	208.823929	40.285298
1389.495494	1.099349	0.531584	1.221126	102.620781	0.013642	0.298848	71.814584	71.814584	71.814584	0.168714	3.391254	2.830000	445.418956	207.440032	40.647261
1409.510524	1.109126	0.517962	1.224110	102.871952	0.013735	0.296773	70.607265	70.607265	70.607265	0.166395	3.515441	2.830000	440.026386	206.047936	41.008475
1429.813862	1.118342	0.503983	1.226657	103.116849	0.013829	0.294681	69.399753	69.399753	69.399753	0.164008	3.641914	2.830000	434.637880	204.648172	41.368903
1450.409659	1.126971	0.489672	1.228756	103.355367	0.013924	0.292572	68.192792	68.192792	68.192792	0.161554	3.770560	2.830000	429.255462	203.241268	41.728519
1471.302129	1.134985	0.475057	1.230395	103.587403	0.014022	0.290449	66.987162	66.987162	66.987162	0.159031	3.901256	2.830000	423.881060	201.827742	42.087302
1492.495545	1.142360	0.460169	1.231561	103.812859	0.014121	0.288311	65.783685	65.783685	65.783685	0.156438	4.033872	2.830000	418.516497	200.408102	42.445239
1513.994242	1.149072	0.445040	1.232245	104.031641	0.014222	0.286159	64.583221	64.583221	64.583221	0.153773	4.168268	2.830000	413.163487	198.982844	42.802327
1535.802619	1.155098	0.429706	1.232436	104.243657	0.014325	0.283996	63.386674	63.386674	63.386674	0.151035	4.304297	2.830000	407.823629	197.552446	43.158568
1557.925134	1.160420	0.414203	1.232128	104.448822	0.014430	0.281821	62.194991	62.194991	62.194991	0.148223	4.441804	2.830000	402.498405	196.117366	43.513973
1580.366314	1.165018	0.398572	1.231311	104.647056	0.014537	0.279636	61.009166	61.009166	61.009166	0.145335	4.580632	2.830000	397.189171	194.678041	43.868560
1603.130749	1.168877	0.382853	1.229979	104.838288	0.014645	0.277442	59.830240	59.830240	59.830240	0.142371	4.720615	2.830000	391.897163	193.234885	44.222356
1626.223094	1.171984	0.367090	1.228129	105.022451	0.014756	0.275240	58.659302	58.659302	58.659302	0.139328	4.861588	2.830000	386.623489	191.788282	44.575393
1649.648074	1.174328	0.351329	1.225756	105.199490	0.014868	0.273031	57.497495	57.497495	57.497495	0.136205	5.003381	2.830000	381.369135	190.338589	44.927710
1673.410480	1.175901	0.335616	1.222858	105.369358	0.014983	0.270816	56.346011	56.346011	56.346011	0.133001	5.145828	2.830000	376.134962	188.886130	45.279351
1697.515172	1.176701	0.319999	1.219436	105.532020	0.015099	0.268596	55.206099	55.206099	55.206099	0.129715	5.288763	2.830000	370.921713	187.431199	45.630368
1721.967081	1.176725	0.304530	1.215491	105.687454	0.015217	0.266372	54.079063	54.079063	54.079063	0.126345	5.432024	2.830000	365.730017	185.974051	45.980814
1746.771208	1.175976	0.289257	1.211028	105.835652	0.015338	0.264144	52.966265	52.966265	52.966265	0.122890	5.575456	2.830000	360.560393	184.514907	46.330747
1771.932627	1.174461	0.274234	1.206053	105.976623	0.015460	0.261914	51.869126	51.869126	51.869126	0.119349	5.718912	2.830000	355.413258	183.053950	46.680228
1797.456484	1.172190	0.259511	1.200573	106.110392	0.015584	0.259684	50.789125	50.789125	50.789125	0.115720	5.862258	2.830000	350.288938	181.591326	47.029320
1823.348001	1.169178	0.245140	1.194601	106.237008	0.015711	0.257452	49.727802	49.727802	49.727802	0.112003	6.005372	2.830000	345.187675	180.127141	47.378083
1849.612473	1.165443	0.231175	1.188149	106.356539	0.015840	0.255221	48.686756	48.686756	48.686756	0.108197	6.148151	2.830000	340.109642	178.661465	47.726580
1876.255272	1.161007	0.217666	1.181235	106.469081	0.015971	0.252991	47.667644	47.667644	47.667644	0.104302	6.290509	2.830000	335.054952	177.194326	48.074869
1903.281848	1.155899	0.204665	1.173878	106.574758	0.016105	0.250763	46.672182	46.672182	46.672182	0.100319	6.432385	2.830000	330.023676	175.725719	48.423005
1930.697729	1.150149	0.192220	1.166101	106.673725	0.016241	0.248537	45.702135	45.702135	45.702135	0.096247	6.573745	2.830000	325.015854	174.255600	48.771036
1958.508523	1.143793	0.180381	1.157929	106.766171	0.016379	0.246315	44.759320	44.759320	44.759320	0.092088	6.714582	2.830000	320.031515	172.783893	49.119005
1986.719919	1.136872	0.169193	1.149393	106.852325	0.016520	0.244096	43.845592	43.845592	43.845592	0.087845	6.854924	2.830000	315.070695	171.310490	49.466943
2015.337686	1.129430	0.158701	1.140525	106.932457	0.016663	0.241882	42.962839	42.962839	42.962839	0.083521	6.994834	2.830000	310.133449	169.835252	49.814874
2044.367679	1.121516	0.148945	1.131363	107.006885	0.016809	0.239672	42.112970	42.112970	42.112970	0.079119	7.134418	2.830000	305.219878	168.358017	50.162804
2073.815835	1.113184	0.139963	1.121948	107.075974	0.016958	0.237467	41.297898	41.297898	41.297898	0.074648	7.273821	2.830000	300.330143	166.878598	50.510730
2103.688178	1.104490	0.131789	1.112325	107.140147	0.017110	0.235267	40.519521	40.519521	40.519521	0.070113	7.413241	2.830000	295.464487	165.396793	50.858628
2133.990819	1.095496	0.124455	1.102543	107.199881	0.017265	0.233074	39.779698	39.779698	39.779698	0.065526	7.552922	2.830000	290.623253	163.912387	51.206457
2164.729954	1.086266	0.117985	1.092655	107.255718	0.017423	0.230886	39.080224	39.080224	39.080224	0.060897	7.693165	2.830000	285.806909	162.425156	51.554157
2195.911873	1.076868	0.112400	1.082718	107.308265	0.017585	0.228704	38.422789	38.422789	38.422789	0.056243	7.834327	2.830000	281.016060	160.934876	51.901643
2227.542952	1.067373	0.107716	1.072795	107.358195	0.017749	0.226528	37.808947	37.808947	37.808947	0.051581	7.976826	2.830000	276.251474	159.441329	52.248807
2259.629662	1.057855	0.103943	1.062950	107.406253	0.017918	0.224358	37.240061	37.240061	37.240061	0.046932	8.121143	2.830000	271.514095	157.944309	52.595516
2292.178566	1.048390	0.101083	1.053252	107.453250	0.018090	0.222194	36.717256	36.717256	36.717256	0.042321	8.267823	2.830000	266.805061	156.443629	52.941609
2325.196322	1.039055	0.099134	1.043773	107.500071	0.018265	0.220036	36.241361	36.241361	36.241361	0.037777	8.417479	2.830000	262.125722	154.939131	53.286896
2358.689683	1.029929	0.098086	1.034589	107.547663	0.018445	0.217885	35.812840	35.812840	35.812840	0.033332	8.570789	2.830000	257.477646	153.430695	53.631158
2392.665500	1.021092	0.097921	1.025776	107.597034	0.018628	0.215739	35.431731	35.431731	35.431731	0.029021	8.728498	2.830000	252.862636	151.918243	53.974145
2427.130723	1.012623	0.098614	1.017414	107.649246	0.018816	0.213598	35.097571	35.097571	35.097571	0.024885	8.891419	2.830000	248.282731	150.401753	54.315576
2462.092401	1.004603	0.100131	1.009581	107.705398	0.019008	0.211463	34.809328	34.809328	34.809328	0.020967	9.060423	2.830000	243.740213	148.881268	54.655140
2497.557686	0.997107	0.102431	1.002354	107.766619	0.019205	0.209333	34.565340	34.565340	34.565340	0.017310	9.236443	2.830000	239.237603	147.356899	54.992495
2533.533832	0.990211	0.105465	0.995812	107.834041	0.019406	0.207208	34.363252	34.363252	34.363252	0.013961	9.420462	2.830000	234.777656	145.828844	55.327270
2570.028197	0.983987	0.109173	0.990025	107.908784	0.019612	0.205087	34.199975	34.199975	34.199975	0.010965	9.613506	2.830000	230.363350	144.297386	55.659067
2607.048246	0.978503	0.113489	0.985062	107.991926	0.019823	0.202971	34.071660	34.071660	34.071660	0.008367	9.816635	2.830000	225.997868	142.762909	55.987462
2644.601552	0.973820	0.118338	0.980983	108.084479	0.020039	0.200858	33.973695	33.973695	33.973695	0.006207	10.030928	2.830000	221.684575	141.225902	56.312011
2682.695795	0.969993	0.123635	0.977841	108.187356	0.020260	0.198750	33.900726	33.900726	33.900726	0.004520	10.257469	2.830000	217.426984	139.686964	56.632254
2721.338768	0.967072	0.129289	0.975676	108.301344	0.020485	0.196645	33.846720	33.846720	33.846720	0.003332	10.497326	2.830000	213.228727	138.146810	56.947716
2760.538375	0.965095	0.135202	0.974519	108.427069	0.020716	0.194544	33.805043	33.805043	33.805043	0.002663	10.751532	2.830000	209.093500	136.606276	57.257918
2800.302634	0.964090	0.141267	0.974385	108.564976	0.020953	0.192446	33.768590	33.768590	33.768590	0.002518	11.021059	2.830000	205.025020	135.066314	57.562385
2840.639679	0.964074	0.147373	0.975274	108.715297	0.021194	0.190352	33.729927	33.729927	33.729927	0.002892	11.306794	2.830000	201.026962	133.527997	57.860647
2881.557759	0.965053	0.153406	0.977170	108.878038	0.021441	0.188261	33.681471	33.681471	33.681471	0.003767	11.609506	2.830000	197.102897	131.992509	58.152258
2923.065245	0.967018	0.159244	0.980042	109.052968	0.021692	0.186174	33.615678	33.615678	33.615678	0.005111	11.929824	2.830000	193.256220	130.461141	58.436800
2965.170628	0.969943	0.164770	0.983838	109.239609	0.021949	0.184090	33.525243	33.525243	33.525243	0.006884	12.268198	2.830000	189.490080	128.935279	58.713893
3007.882518	0.973789	0.169861	0.988493	109.437243	0.022211	0.182011	33.403298	33.403298	33.403298	0.009030	12.624875	2.830000	185.807299	127.416388	58.983212
3051.209653	0.978501	0.174400	0.993922	109.644923	0.022477	0.179936	33.243597	33.243597	33.243597	0.011488	12.999869	2.830000	182.210298	125.905996	59.244493
3095.160895	0.984007	0.178276	1.000026	109.861490	0.022748	0.177867	33.040684	33.040684	33.040684	0.014189	13.392937	2.830000	178.701020	124.405669	59.497548
3139.745234	0.990216	0.181382	1.006691	110.085598	0.023024	0.175804	32.790028	32.790028	32.790028	0.017060	13.803562	2.830000	175.280859	122.916987	59.742272
3184.971790	0.997025	0.183624	1.013793	110.315743	0.023303	0.173747	32.488134	32.488134	32.488134	0.020027	14.230935	2.830000	171.950596	121.441516	59.978659
3230.849813	1.004312	0.184919	1.021195	110.550296	0.023587	0.171698	32.132615	32.132615	32.132615	0.023015	14.673952	2.830000	168.710340	119.980776	60.206802
3277.388687	1.011945	0.185201	1.028753	110.787537	0.023875	0.169657	31.722231	31.722231	31.722231	0.025953	15.131219	2.830000	165.559488	118.536205	60.426907
3324.597932	1.019778	0.184422	1.036320	111.025695	0.024165	0.167626	31.256901	31.256901	31.256901	0.028775	15.601067	2.830000	162.496696	117.109128	60.639293
3372.487204	1.027656	0.182554	1.043745	111.262979	0.024460	0.165606	30.737675	30.737675	30.737675	0.031419	16.081574	2.830000	159.519868	115.700718	60.844392
3421.066299	1.035418	0.179592	1.050878	111.497614	0.024757	0.163598	30.166700	30.166700	30.166700	0.033830	16.570607	2.830000	156.626166	114.311968	61.042746
3470.345152	1.042901	0.175556	1.057574	111.727878	0.025057	0.161603	29.547148	29.547148	29.547148	0.035961	17.065863	2.830000	153.812039	112.943653	61.235004
3520.333844	1.049942	0.170491	1.063694	111.952126	0.025359	0.159622	28.883148	28.883148	28.883148	0.037773	17.564931	2.830000	151.073275	111.596308	61.421904
3571.042600	1.056385	0.164466	1.069111	112.168821	0.025664	0.157657	28.179690	28.179690	28.179690	0.039232	18.065355	2.830000	148.405080	110.270203	61.604265
3622.481792	1.062083	0.157580	1.073709	112.376562	0.025972	0.155710	27.442541	27.442541	27.442541	0.040315	18.564704	2.830000	145.802165	108.965327	61.782964
3674.661941	1.066903	0.149950	1.077389	112.574105	0.026281	0.153780	26.678139	26.678139	26.678139	0.041002	19.060651	2.830000	143.258867	107.681379	61.958916
3727.593720	1.070731	0.141719	1.080069	112.760383	0.026593	0.151870	25.893499	25.893499	25.893499	0.041283	19.551045	2.830000	140.769281	106.417768	62.133046
3781.287957	1.073477	0.133048	1.081691	112.934532	0.026908	0.149979	25.096113	25.096113	25.096113	0.041152	20.033989	2.830000	138.327400	105.173620	62.306264
3835.755635	1.075075	0.124114	1.082216	113.095902	0.027225	0.148110	24.293843	24.293843	24.293843	0.040611	20.507909	2.830000	135.927277	103.947792	62.479435
3891.007893	1.075489	0.115104	1.081631	113.244082	0.027546	0.146262	23.494820	23.494820	23.494820	0.039666	20.971622	2.830000	133.563184	102.738901	62.653348
3947.056035	1.074715	0.106212	1.079951	113.378913	0.027869	0.144436	22.707332	22.707332	22.707332	0.038330	21.424394	2.830000	131.229775	101.545355	62.828687
4003.911523	1.072780	0.097632	1.077214	113.500506	0.028197	0.142633	21.939701	21.939701	21.939701	0.036622	21.865986	2.830000	128.922245	100.365395	63.006005
4061.585988	1.069745	0.089555	1.073487	113.609257	0.028529	0.140852	21.200156	21.200156	21.200156	0.034565	22.296698	2.830000	126.636482	99.197141	63.185691
4120.091227	1.065702	0.082161	1.068864	113.705862	0.028866	0.139093	20.496680	20.496680	20.496680	0.032192	22.717389	2.830000	124.369204	98.038650	63.367957
4179.439206	1.060775	0.075614	1.063467	113.791326	0.029209	0.137357	19.836835	19.836835	19.836835	0.029540	23.129494	2.830000	122.118082	96.887970	63.552808
4239.642065	1.055117	0.070055	1.057440	113.866971	0.029558	0.135642	19.227563	19.227563	19.227563	0.026657	23.535023	2.830000	119.881838	95.743208	63.740034
4300.712118	1.048904	0.065603	1.050954	113.934440	0.029915	0.133948	18.674956	18.674956	18.674956	0.023597	23.936545	2.830000	117.660312	94.602589	63.929200
4362.661857	1.042334	0.062341	1.044197	113.995683	0.030279	0.132275	18.183990	18.183990	18.183990	0.020427	24.337151	2.830000	115.454512	93.464524	64.119641
4425.503952	1.035620	0.060322	1.037376	114.052939	0.030652	0.130621	17.758231	17.758231	17.758231	0.017221	24.740398	2.830000	113.266607	92.327676	64.310467
4489.251258	1.028985	0.059557	1.030707	114.108698	0.031034	0.128985	17.399529	17.399529	17.399529	0.014063	25.150233	2.830000	111.099902	91.191018	64.500577
4553.916814	1.022655	0.060019	1.024415	114.165644	0.031426	0.127367	17.107704	17.107704	17.107704	0.011047	25.570883	2.830000	108.958751	90.053893	64.688679
4619.513847	1.016853	0.061638	1.018720	114.226573	0.031828	0.125765	16.880261	16.880261	16.880261	0.008271	26.006725	2.830000	106.848436	88.916060	64.873320
4686.055775	1.011789	0.064302	1.013830	114.294294	0.032241	0.124177	16.712169	16.712169	16.712169	0.005834	26.462118	2.830000	104.774989	87.777735	65.052931
4753.556208	1.007654	0.067859	1.009936	114.371497	0.032664	0.122604	16.595751	16.595751	16.595751	0.003833	26.941211	2.830000	102.744970	86.639616	65.225877
4822.028953	1.004610	0.072116	1.007196	114.460613	0.033098	0.121043	16.520718	16.520718	16.520718	0.002352	27.447722	2.830000	100.765190	85.502889	65.390519
4891.488015	1.002784	0.076849	1.005724	114.563659	0.033543	0.119495	16.474404	16.474404	16.474404	0.001457	27.984706	2.830000	98.842405	84.369217	65.545292
4961.947603	1.002256	0.081805	1.005589	114.682090	0.033998	0.117957	16.442219	16.442219	16.442219	0.001188	28.554310	2.830000	96.982961	83.240703	65.688782
5033.422128	1.003055	0.086712	1.006796	114.816668	0.034462	0.116431	16.408311	16.408311	16.408311	0.001551	29.157548	2.830000	95.192436	82.119824	65.819814
5105.926210	1.005153	0.091289	1.009290	114.967370	0.034934	0.114915	16.356415	16.356415	16.356415	0.002519	29.794109	2.830000	93.475263	81.009346	65.937538
5179.474679	1.008460	0.095259	1.012949	115.133331	0.035414	0.113409	16.270832	16.270832	16.270832	0.004024	30.462227	2.830000	91.834391	79.912196	66.041514
5254.082580	1.012823	0.098366	1.017588	115.312863	0.035899	0.111915	16.137420	16.137420	16.137420	0.005969	31.158630	2.830000	90.270986	78.831329	66.131775
5329.765172	1.018031	0.100385	1.022968	115.503520	0.036390	0.110431	15.944541	15.944541	15.944541	0.008225	31.878605	2.830000	88.784204	77.769556	66.208880
5406.537936	1.023819	0.101140	1.028802	115.702220	0.036883	0.108960	15.683836	15.683836	15.683836	0.010650	32.616165	2.830000	87.371071	76.729381	66.273929
5484.416576	1.029881	0.100518	1.034775	115.905419	0.037378	0.107502	15.350781	15.350781	15.350781	0.013093	33.364343	2.830000	86.026486	75.712822	66.328550
5563.417021	1.035886	0.098481	1.040557	116.109302	0.037874	0.106059	14.944972	14.944972	14.944972	0.015406	34.115583	2.830000	84.743366	74.721264	66.374838
5643.555431	1.041493	0.095073	1.045823	116.310004	0.038370	0.104631	14.470146	14.470146	14.470146	0.017452	34.862201	2.830000	83.512929	73.755328	66.415263
5724.848197	1.046377	0.090419	1.050276	116.503817	0.038866	0.103220	13.933944	13.933944	13.933944	0.019116	35.596892	2.830000	82.325123	72.814791	66.452525
5807.311946	1.050247	0.084727	1.053659	116.687390	0.039361	0.101827	13.347468	13.347468	13.347468	0.020307	36.313221	2.830000	81.169159	71.898556	66.489399
5890.963548	1.052870	0.078274	1.055776	116.857911	0.039857	0.100453	12.724677	12.724677	12.724677	0.020960	37.006073	2.830000	80.034142	71.004682	66.528537
5975.820111	1.054087	0.071394	1.056502	117.013255	0.040353	0.099099	12.081668	12.081668	12.081668	0.021041	37.672023	2.830000	78.909730	70.130477	66.572289
6061.898993	1.053828	0.064452	1.055797	117.152106	0.040853	0.097766	11.435880	11.435880	11.435880	0.020544	38.309600	2.830000	77.786802	69.272642	66.622512
6149.217802	1.052117	0.057827	1.053705	117.274054	0.041358	0.096454	10.805237	10.805237	10.805237	0.019493	38.919428	2.830000	76.658066	68.427469	66.680418
6237.794396	1.049078	0.051882	1.050360	117.379650	0.041869	0.095162	10.207256	10.207256	10.207256	0.017938	39.504251	2.830000	75.518582	67.591073	66.746447
6327.646895	1.044926	0.046938	1.045980	117.470433	0.042391	0.093891	9.658107	9.658107	9.658107	0.015957	40.068829	2.830000	74.366149	66.759646	66.820197
6418.793677	1.039955	0.043257	1.040855	117.548908	0.042924	0.092639	9.171634	9.171634	9.171634	0.013656	40.619714	2.830000	73.201527	65.929717	66.900389
6511.253386	1.034523	0.041014	1.035336	117.618480	0.043473	0.091406	8.758342	8.758342	8.758342	0.011163	41.164900	2.830000	72.028477	65.098407	66.984907
6605.044933	1.029026	0.040286	1.029815	117.683313	0.044037	0.090190	8.424392	8.424392	8.424392	0.008631	41.713357	2.830000	70.853592	64.263660	67.070888
6700.187504	1.023876	0.041045	1.024698	117.748115	0.044620	0.088989	8.170678	8.170678	8.170678	0.006226	42.274432	2.830000	69.685906	63.424431	67.154877
6796.700558	1.019467	0.043146	1.020380	117.817839	0.045222	0.087803	7.992117	7.992117	7.992117	0.004123	42.857141	2.830000	68.536296	62.580827	67.233041
6894.603838	1.016151	0.046340	1.017207	117.897295	0.045842	0.086629	7.877314	7.877314	7.877314	0.002487	43.469366	2.830000	67.416670	61.734164	67.301451
6993.917368	1.014200	0.050281	1.015446	117.990707	0.046480	0.085467	7.808824	7.808824	7.808824	0.001458	44.117022	2.830000	66.338985	60.886945	67.356399
7094.661463	1.013786	0.054546	1.015253	118.101241	0.047133	0.084314	7.764141	7.764141	7.764141	0.001128	44.803261	2.830000	65.314151	60.042719	67.394760
7196.856730	1.014951	0.058669	1.016646	118.230591	0.047799	0.083172	7.717499	7.717499	7.717499	0.001526	45.527847	2.830000	64.350896	59.205843	67.414356
7300.524071	1.017595	0.062179	1.019492	118.378680	0.048475	0.082038	7.642369	7.642369	7.642369	0.002603	46.286827	2.830000	63.454719	58.381112	67.414272
7405.684692	1.021470	0.064640	1.023513	118.543548	0.049155	0.080915	7.514379	7.514379	7.514379	0.004233	47.072611	2.830000	62.627051	57.573313	67.395100
7512.360102	1.026199	0.065707	1.028300	118.721473	0.049836	0.079801	7.314209	7.314209	7.314209	0.006229	47.874535	2.830000	61.864771	56.786706	67.359035
7620.572122	1.031296	0.065165	1.033353	118.907319	0.050514	0.078698	7.029997	7.029997	7.029997	0.008359	48.679901	2.830000	61.160189	56.024521	67.309785
7730.342884	1.036222	0.062965	1.038133	119.095061	0.051186	0.077608	6.658866	6.658866	6.658866	0.010381	49.475365	2.830000	60.501575	55.288516	67.252278
7841.694843	1.040436	0.059243	1.042121	119.278437	0.051852	0.076531	6.207353	6.207353	6.207353	0.012069	50.248491	2.830000	59.874215	54.578682	67.192169
7954.650775	1.043466	0.054312	1.044878	119.451607	0.052511	0.075470	5.690722	5.690722	5.690722	0.013239	50.989241	2.830000	59.261920	53.893150	67.135204
8069.233784	1.044965	0.048635	1.046097	119.609783	0.053167	0.074425	5.131329	5.131329	5.131329	0.013768	51.691177	2.830000	58.648804	53.228326	67.086512
8185.467307	1.044765	0.042770	1.045640	119.749733	0.053824	0.073398	4.556295	4.556295	4.556295	0.013600	52.352223	2.830000	58.021126	52.579252	67.049931
8303.375120	1.042896	0.037310	1.043563	119.870155	0.054486	0.072388	3.994740	3.994740	3.994740	0.012753	52.974925	2.830000	57.368951	51.940150	67.027463
8422.981339	1.039593	0.032804	1.040110	119.971869	0.055160	0.071395	3.474810	3.474810	3.474810	0.011312	53.566200	2.830000	56.687426	51.305093	67.018930
8544.310429	1.035271	0.029694	1.035697	120.057838	0.055853	0.070419	3.020664	3.020664	3.020664	0.009429	54.136614	2.830000	55.977505	50.668708	67.021870
8667.387209	1.030479	0.028251	1.030867	120.132970	0.056570	0.069459	2.649588	2.649588	2.649588	0.007306	54.699244	2.830000	55.246007	50.026852	67.031712
8792.236851	1.025835	0.028541	1.026232	120.203698	0.057314	0.068513	2.369413	2.369413	2.369413	0.005189	55.268197	2.830000	54.504978	49.377180	67.042213
8918.884894	1.021950	0.030406	1.022402	120.277309	0.058088	0.067579	2.176608	2.176608	2.176608	0.003339	55.856825	2.830000	53.770327	48.719534	67.046142
9047.357242	1.019351	0.033472	1.019901	120.361033	0.058890	0.066655	2.055500	2.055500	2.055500	0.002005	56.475812	2.830000	53.059855	48.056083	67.036187
9177.680175	1.018405	0.037184	1.019084	120.460981	0.059716	0.065741	1.979187	1.979187	1.979187	0.001379	57.131333	2.830000	52.390791	47.391174	67.005989
9309.880348	1.019251	0.040875	1.020070	120.581074	0.060560	0.064835	1.912569	1.912569	1.912569	0.001555	57.823639	2.830000	51.777139	46.730839	66.951221
9443.984802	1.021759	0.043851	1.022700	120.722208	0.061412	0.063936	1.817444	1.817444	1.817444	0.002501	58.546473	2.830000	51.227205	46.081974	66.870506
9580.020968	1.025533	0.045503	1.026542	120.881874	0.062264	0.063046	1.658976	1.658976	1.658976	0.004046	59.287642	2.830000	50.741773	45.451262	66.765985
9718.016671	1.029944	0.045418	1.030945	121.054411	0.063108	0.062164	1.412214	1.412214	1.412214	0.005909	60.030845	2.830000	50.313398	44.843996	66.643307
9858.000137	1.034232	0.043467	1.035145	121.231885	0.063936	0.061292	1.067071	1.067071	1.067071	0.007751	60.758502	2.830000	49.927140	44.263029	66.510928
10000.000000	1.037632	0.039853	1.038397	121.405440	0.064748	0.060431	0.630540	0.630540	0.630540	0.009240	61.455001	2.830000	49.562792	43.708097	66.378741
10144.045304	1.039522	0.035089	1.040114	121.566837	0.065546	0.059584	0.125643	0.125643	0.125643	0.010112	62.109611	2.830000	49.198286	43.175713	66.256266
10290.165513	1.039548	0.029916	1.039979	121.709891	0.066339	0.058752	-0.412548	-0.412548	-0.412548	0.010217	62.718445	2.830000	48.813658	42.659689	66.150778
10438.390514	1.037708	0.025163	1.038013	121.831570	0.067138	0.057934	-0.942937	-0.942937	-0.942937	0.009539	63.285102	2.830000	48.394798	42.152225	66.065777
10588.750628	1.034356	0.021589	1.034581	121.932588	0.067955	0.057130	-1.425411	-1.425411	-1.425411	0.008196	63.819986	2.830000	47.936222	41.645326	66.000129
10741.276608	1.030143	0.019731	1.030332	122.017443	0.068802	0.056341	-1.827888	-1.827888	-1.827888	0.006421	64.338453	2.830000	47.442344	41.132316	65.948056
10895.999653	1.025899	0.019798	1.026090	122.093814	0.069689	0.055564	-2.132550	-2.132550	-2.132550	0.004534	64.858064	2.830000	46.926943	40.609157	65.899995
11052.951411	1.022475	0.021617	1.022703	122.171337	0.070617	0.054798	-2.340353	-2.340353	-2.340353	0.002897	65.395257	2.830000	46.410805	40.075354	65.844246
11212.163986	1.020574	0.024646	1.020872	122.259803	0.071584	0.054041	-2.472633	-2.472633	-2.472633	0.001843	65.961853	2.830000	45.917786	39.534243	65.769220
11373.669943	1.020596	0.028067	1.020982	122.367025	0.072578	0.053290	-2.568561	-2.568561	-2.568561	0.001604	66.562076	2.830000	45.469815	38.992515	65.665989
11537.502317	1.022524	0.030943	1.022992	122.496828	0.073585	0.052547	-2.677735	-2.677735	-2.677735	0.002234	67.190943	2.830000	45.081751	38.458936	65.530634
11703.694619	1.025893	0.032425	1.026405	122.647790	0.074587	0.051810	-2.848722	-2.848722	-2.848722	0.003572	67.834848	2.830000	44.757298	37.942395	65.365767
11872.280844	1.029864	0.031968	1.030360	122.813266	0.075568	0.051080	-3.116341	-3.116341	-3.116341	0.005267	68.474634	2.830000	44.487269	37.449665	65.180544
12043.295474	1.033409	0.029506	1.033831	122.982877	0.076521	0.050359	-3.491713	-3.491713	-3.491713	0.006871	69.090530	2.830000	44.251103	36.983485	64.988827
12216.773490	1.035583	0.025499	1.035897	123.145097	0.077446	0.049649	-3.958587	-3.958587	-3.958587	0.007964	69.667465	2.830000	44.021642	36.541593	64.805724
12392.750375	1.035785	0.020836	1.035995	123.290207	0.078356	0.048950	-4.477218	-4.477218	-4.477218	0.008264	70.199081	2.830000	43.772064	36.117139	64.643456
12571.262124	1.033949	0.016600	1.034082	123.412803	0.079271	0.048264	-4.994515	-4.994515	-4.994515	0.007698	70.689286	2.830000	43.483047	35.700408	64.507801
12752.345251	1.030569	0.013767	1.030661	123.513263	0.080212	0.047591	-5.457571	-5.457571	-5.457571	0.006415	71.151081	2.830000	43.148138	35.281399	64.396215
12936.036796	1.026577	0.012930	1.026659	123.597853	0.081199	0.046930	-5.827412	-5.827412	-5.827412	0.004746	71.603123	2.830000	42.775813	34.852539	64.298161
13122.374331	1.023091	0.014124	1.023189	123.677369	0.082241	0.046278	-6.090117	-6.090117	-6.090117	0.003140	72.064787	2.830000	42.387615	34.410856	64.197631
13311.395971	1.021103	0.016792	1.021241	123.764426	0.083336	0.045635	-6.262623	-6.262623	-6.262623	0.002052	72.550695	2.830000	42.012541	33.959020	64.077378
13503.140379	1.021182	0.019921	1.021376	123.869828	0.084465	0.044998	-6.390513	-6.390513	-6.390513	0.001811	73.066002	2.830000	41.678782	33.504869	63.924028
13697.646775	1.023270	0.022314	1.023513	123.998956	0.085604	0.044367	-6.536160	-6.536160	-6.536160	0.002491	73.604105	2.830000	41.404781	33.059284	63.732767
13894.954944	1.026646	0.022964	1.026903	124.149528	0.086723	0.043741	-6.758916	-6.758916	-6.758916	0.003857	74.148209	2.830000	41.192442	32.632781	63.509892
14095.105244	1.030114	0.021426	1.030337	124.311930	0.087802	0.043122	-7.093759	-7.093759	-7.093759	0.005419	74.676915	2.830000	41.025356	32.231794	63.271673
14298.138616	1.032402	0.018016	1.032559	124.472326	0.088837	0.042511	-7.537402	-7.537402	-7.537402	0.006614	75.171952	2.830000	40.873592	31.856106	63.039162
14504.096588	1.032636	0.013749	1.032727	124.617472	0.089845	0.041911	-8.048478	-8.048478	-8.048478	0.007017	75.624840	2.830000	40.703915	31.498642	62.830581
14713.021288	1.030692	0.009973	1.030741	124.739411	0.090857	0.041322	-8.561971	-8.561971	-8.561971	0.006490	76.039783	2.830000	40.491755	31.147893	62.654298
14924.955451	1.027267	0.007867	1.027297	124.838364	0.091907	0.040743	-9.012199	-9.012199	-9.012199	0.005224	76.431909	2.830000	40.230331	30.792079	62.505318
15139.942425	1.023620	0.007982	1.023651	124.922907	0.093020	0.040175	-9.356418	-9.356418	-9.356418	0.003675	76.821750	2.830000	39.933531	30.423500	62.366628
