Freq (hertz)	Ra (norm)	Xa (norm)	Za (norm)	SPL (dB)	Ze (ohms)	Xd (mm) 	WPhase (deg)	UPhase (deg)	CPhase (deg)	Delay (msec)	Efficiency (%)	Ein (volts)	Pin (watts)	Iin (amps)	ZePhase (deg)
13894.954944	1.004910	0.003650	1.004916	132.221237	0.019496	0.022391	-11.212769	-11.212769	-11.212769	0.003024	48.641288	2.830000	410.260324	145.156611	2.918705
14095.105244	1.005803	0.002941	1.005807	132.351718	0.019490	0.022064	-11.489530	-11.489530	-11.489530	0.004208	48.625749	2.830000	410.415264	145.205981	2.876211
14298.138616	1.004781	0.003219	1.004786	132.464881	0.019500	0.021761	-11.737447	-11.737447	-11.737447	0.002890	48.655128	2.830000	410.203394	145.126981	2.844295
14504.096588	1.005768	0.002841	1.005772	132.594572	0.019495	0.021444	-12.008208	-12.008208	-12.008208	0.004209	48.642592	2.830000	410.338263	145.168555	2.795076
14713.021288	1.004721	0.002874	1.004725	132.708383	0.019504	0.021149	-12.269105	-12.269105	-12.269105	0.002853	48.668187	2.830000	410.151655	145.099374	2.769370
14924.955451	1.005691	0.002654	1.005694	132.837096	0.019499	0.020842	-12.539625	-12.539625	-12.539625	0.004159	48.658038	2.830000	410.267681	145.134239	2.718462
15139.942425	1.004677	0.002626	1.004680	132.951281	0.019508	0.020554	-12.807812	-12.807812	-12.807812	0.002843	48.681537	2.830000	410.096088	145.070676	2.694555
15358.026185	1.005599	0.002382	1.005602	133.079498	0.019503	0.020256	-13.084180	-13.084180	-13.084180	0.004097	48.671676	2.830000	410.207478	145.104316	2.645751
15579.251340	1.004644	0.002466	1.004647	133.193524	0.019512	0.019976	-13.354218	-13.354218	-13.354218	0.002851	48.695203	2.830000	410.036337	145.040792	2.620102
15803.663140	1.005475	0.002038	1.005477	133.321612	0.019507	0.019686	-13.641963	-13.641963	-13.641963	0.004002	48.683988	2.830000	410.154069	145.077466	2.576844
16031.307485	1.004660	0.002373	1.004663	133.435409	0.019516	0.019415	-13.909383	-13.909383	-13.909383	0.002928	48.708359	2.830000	409.979129	145.012077	2.545840
16262.230941	1.005266	0.001661	1.005267	133.562935	0.019511	0.019133	-14.212276	-14.212276	-14.212276	0.003802	48.696324	2.830000	410.096882	145.049914	2.511744
16496.480741	1.004783	0.002280	1.004785	133.677536	0.019519	0.018868	-14.475793	-14.475793	-14.475793	0.003152	48.719312	2.830000	409.937852	144.989293	2.472039
16734.104799	1.004929	0.001354	1.004930	133.802766	0.019515	0.018596	-14.792343	-14.792343	-14.792343	0.003435	48.710715	2.830000	410.020564	145.016073	2.449291
16975.151720	1.005011	0.002047	1.005013	133.920450	0.019520	0.018335	-15.058424	-15.058424	-15.058424	0.003534	48.726226	2.830000	409.925870	144.977400	2.400936
17219.670809	1.004540	0.001272	1.004541	134.040902	0.019521	0.018075	-15.377372	-15.377372	-15.377372	0.002986	48.728241	2.830000	409.918804	144.973301	2.385807
17467.712080	1.005166	0.001547	1.005167	134.163572	0.019521	0.017817	-15.662368	-15.662368	-15.662368	0.003851	48.729890	2.830000	409.934364	144.973721	2.337095
17719.326270	1.004375	0.001444	1.004376	134.278872	0.019526	0.017569	-15.966237	-15.966237	-15.966237	0.002819	48.745507	2.830000	409.821271	144.931644	2.316846
17974.564843	1.004936	0.000936	1.004937	134.404340	0.019523	0.017315	-16.283875	-16.283875	-16.283875	0.003671	48.736698	2.830000	409.911438	144.960042	2.282502
18233.480009	1.004650	0.001492	1.004651	134.519553	0.019529	0.017074	-16.571160	-16.571160	-16.571160	0.003263	48.754509	2.830000	409.790150	144.913413	2.245129
18496.124725	1.004378	0.000743	1.004378	134.640771	0.019528	0.016830	-16.905826	-16.905826	-16.905826	0.003008	48.753132	2.830000	409.810705	144.918995	2.228058
18762.552716	1.004914	0.000951	1.004915	134.762278	0.019528	0.016590	-17.209358	-17.209358	-17.209358	0.003767	48.754910	2.830000	409.820575	144.918225	2.184337
19032.818477	1.004257	0.001044	1.004258	134.877036	0.019534	0.016359	-17.523891	-17.523891	-17.523891	0.002891	48.770176	2.830000	409.710969	144.877261	2.161338
19306.977289	1.004452	0.000375	1.004452	135.000335	0.019531	0.016124	-17.865243	-17.865243	-17.865243	0.003291	48.763608	2.830000	409.776752	144.898180	2.136654
19585.085230	1.004692	0.000796	1.004692	135.118502	0.019534	0.015896	-18.172932	-18.172932	-18.172932	0.003614	48.772050	2.830000	409.730734	144.878106	2.095970
19867.199185	1.004068	0.000646	1.004069	135.234303	0.019537	0.015673	-18.506986	-18.506986	-18.506986	0.002813	48.782630	2.830000	409.655873	144.849910	2.077233
20000.000000	1.004570	0.000693	1.004570	135.292124	0.019536	0.015568	-18.656844	-18.656844	-18.656844	0.003528	48.779749	2.830000	409.690498	144.860106	2.054790
